GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
101927989   18  76491970  76493918    426    426      18  235812     -0.34824      0.63617   6.5195e-05            0
400658      18  76495521  76498088    400    400      16  235812      0.59395      0.27627   7.9956e-05     1.21e-05
7776        18  76822561  76970732   2907   2907     200  235812       1.4861     0.068628   0.00097737   0.00012934
4155        18  76978833  77133708   2942   2942     202  235812       2.2771      0.01139    0.0010623   0.00020593
2587        18  77250052  77270142    497    497      19  235812       2.5814    0.0049198   0.00016384   8.3268e-05
27164       18  78980275  78998969   1962   1962     120  235812        1.446     0.074087   0.00060672    9.793e-05
374868      18  79047594  79378283   3306   3306     215  235812        2.452    0.0071036    0.0011413   0.00022978
4772        18  79395772  79529323   2751   2751     173  235812       2.2601     0.011906   0.00092333   0.00018984
9150        18  79679801  79754510   2056   2056     124  235812      0.80226       0.2112   0.00057825   5.2452e-05
105376875   18  79680361  79688319    103    103       5  235812      0.95512      0.16976   3.2923e-05   1.1742e-05
26251       18  79797963  79903195    793    793      53  235812        1.598     0.055023   0.00029857    7.385e-05
80148       18  79902420  79951664    704    704      28  235812        1.006      0.15722   0.00015032    3.159e-05
440498      18  79964582  79970822    256    256      11  235812      0.84365      0.19943   6.2096e-05   1.5438e-05
10907       18  79972221  79988592    418    418      17  235812     -0.53427      0.70342    5.717e-05            0
79863       18  80034346  80050652    828    828      33  235812     -0.44514      0.67189   0.00012253            0
22850       18  80109031  80140348   1108   1108      66  235812      0.27437       0.3919   0.00029057   1.0669e-05
84552       18  80157232  80247514    594    594      23  235812       -1.219      0.88858   6.4317e-05            0
8612        19    281040    291435    837    837      33  235812       1.7216      0.04257   0.00020438   6.4433e-05
54531       19    305573    344793   2101   2101     126  235812     0.099745      0.46027   0.00053823   3.9339e-06
51298       19    362057    376703   1129   1129      67  235812       1.7383     0.041082   0.00037487   9.0718e-05
126567      19    405435    409170    645    645      25  235812       1.9634     0.024801    0.0001725   6.6459e-05
25759       19    416583    461024   1728   1728     112  235812       3.7641   8.3585e-05   0.00075172   0.00027692
284451      19    463346    474983    602    602      24  235812      0.87331      0.19125    0.0001264   2.4676e-05
8174        19    496490    505343    748    748      52  235812     0.087543      0.46512   0.00022148   9.5367e-07
91978       19    507497    519654    543    543      21  235812       2.1371     0.016296   0.00015742   6.8367e-05
997         19    531719    542088    964    964      60  235812      0.37546      0.35366   0.00026935   1.4901e-05
3004        19    544034    549920    630    630      25  235812       2.5909    0.0047862   0.00019968   9.3699e-05
682         19    571277    583493   1318   1318      73  235812      -1.5744      0.94231   0.00023336            0
610         19    589893    617159   1969   1969     140  235812       1.9864     0.023495   0.00074275   0.00014913
5442        19    617223    633592   4065   4065     286  235812       2.1804     0.014616    0.0014443    0.0002318
27006       19    639895    643703    478    478      19  235812      0.49263      0.31114    9.107e-05    1.049e-05
55658       19    647526    663313   1227   1227      70  235812       1.7349     0.041375   0.00038928   9.2447e-05
10272       19    676389    683392    634    634      25  235812     -0.47137      0.68131   8.9911e-05            0
400668      19    685546    695531    772    772      52  235812     -0.91539      0.82001   0.00018074            0
5064        19    708953    748330   1561   1561     105  235812       1.0837      0.13926   0.00051214   6.6876e-05
126353      19    748421    764318   1099   1099      65  235812      0.44511      0.32812   0.00029478   1.9133e-05
5725        19    797392    812327   1971   1971     142  235812       1.4289     0.076513   0.00070701    0.0001049
79948       19    812488    824243   1511   1511      81  235812      0.62121      0.26723   0.00037514    3.171e-05
566         19    827831    832017    651    651      26  235812      -0.1185      0.54716   0.00010391            0
5657        19    840965    848175    660    660      26  235812      -1.0623      0.85596   7.8548e-05            0
1991        19    850997    856250    691    691      27  235812       2.4203     0.007754   0.00020338   8.8871e-05
1675        19    859665    863624    829    829      33  235812     -0.36549      0.64263   0.00012506            0
10025       19    867962    893218   3633   3633     246  235812       1.3047        0.096    0.0011677   0.00012463
91300       19    896503    913225    971    971      60  235812      0.20156      0.42013   0.00026104   6.6161e-06
84634       19    917342    921015    846    846      54  235812       1.5735     0.057796   0.00030218   7.3195e-05
1820        19    926037    972816   1159   1159      67  235812      0.85479      0.19633    0.0003251   4.0948e-05
57418       19    984328    994570   1131   1131      67  235812     0.066335      0.47356   0.00028455   4.1723e-07
116444      19   1000438   1010223   2096   2096     147  235812      0.49799      0.30925   0.00065737   3.4034e-05
91304       19   1009651   1021169   1601   1601      85  235812      0.89996      0.18407   0.00040947   4.9055e-05
1265        19   1026275   1039068    848    848      55  235812       3.0139    0.0012894   0.00039029   0.00015706
10347       19   1040103   1065572   4964   4964     345  235812     -0.15174       0.5603    0.0014434            0
23526       19   1065923   1087831   3369   3369     239  235812    -0.058144      0.52318    0.0010053            0
5434        19   1086579   1095392   1012   1012      62  235812      -1.6947      0.95493   0.00018848            0
2879        19   1103926   1106789    998    998      61  235812       0.2002      0.42066   0.00026529   6.6161e-06
22904       19   1107634   1174283   4246   4246     296  235812      -1.1728      0.87956    0.0011355            0
6794        19   1205799   1228435   2625   2625     100  235812       2.3524    0.0093253   0.00057779   0.00015378
255057      19   1229948   1241763   1597   1597     105  235812      0.14363       0.4429    0.0004513   6.0201e-06
513         19   1241750   1244825    528    528      21  235812       2.2539     0.012101   0.00016213   7.3075e-05
90007       19   1248553   1259143   1497   1497     102  235812     -0.35447      0.63851    0.0004087            0
1153        19   1269266   1274810    688    688      27  235812      0.11723      0.45334   0.00011532   7.7486e-07
55009       19   1275521   1279244    612    612      24  235812     -0.76748       0.7786   7.8412e-05            0
1943        19   1286154   1301431    517    517      20  235812     -0.94109      0.82667   5.9689e-05            0
84939       19   1354977   1378431   1757   1757     113  235812     -0.52963      0.70181   0.00044352            0
374291      19   1383884   1395589   1236   1236      70  235812       2.5098    0.0060407   0.00043762   0.00014085
2593        19   1397026   1401570    925    925      36  235812       1.9064       0.0283   0.00022832   7.5698e-05
26528       19   1407569   1435687   1254   1254      71  235812       1.4236     0.077283   0.00037563   7.4565e-05
6209        19   1438364   1440494    427    427      18  235812     -0.32216      0.62633   6.5796e-05            0
10297       19   1446268   1473244   3834   3834     253  235812       1.1976      0.11554    0.0011882   0.00011539
148223      19   1473201   1479229    552    552      22  235812       1.7858      0.03707    0.0001492   5.5909e-05
54760       19   1481428   1490888   1841   1841     116  235812     -0.25309       0.5999   0.00047299            0
92840       19   1491166   1497925    599    599      23  235812     -0.23222      0.59181    8.831e-05            0
339366      19   1505018   1513189   1305   1305      73  235812       3.1496   0.00081737    0.0004964   0.00018692
126520      19   1524074   1535456   1076   1076      42  235812       2.1316      0.01652   0.00027066   9.2566e-05
399664      19   1554669   1568058   1217   1217      70  235812      0.67417       0.2501   0.00032896   3.2127e-05
53615       19   1576671   1592761    850    850      33  235812      0.62209      0.26694   0.00015941   1.9491e-05
10975       19   1597155   1605484    206    206       9  235812      0.44809      0.32704   4.3663e-05   5.4836e-06
6929        19   1609290   1652426   2461   2461     162  235812      0.96167      0.16811   0.00076001   7.3075e-05
390874      19   1753663   1775445    645    645      25  235812      0.11275      0.45511   0.00010657   5.3644e-07
148229      19   1782070   1812276   3277   3277     215  235812       2.1713     0.014954     0.001113    0.0002014
